;Unnamed: 0;Ja;En;Reading;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
8424;8424;単独;sole,single,solo;たんどく;6483;99.25021236;0.00033443;N1;-1;V;p4
8425;8425;単純;simple,plain,uncomplicated,straightforward;たんじゅん;6483;99.25054679;0.00033443;N3;34;V;p4
8426;8426;単調;monotony,monotone,dullness;たんちょう;6483;99.25088122;0.00033443;N1;-1;V;p4
8427;8427;単身赴任;job transfer away from one's home,taking up a new post leaving one's family behind;たんしんふにん;6483;99.25121565;0.00033443;;-1;V;p4
8428;8428;博打;gambling,gaming;ばくち;6483;99.25155007;0.00033443;;28;V;p4
8429;8429;占う;to tell someone's fortune,to forecast,to predict,to divine;うらなう;6483;99.2518845;0.00033443;N2;-1;V;p4
8430;8430;危なく;nearly,almost,on the point of (doing);あぶなく;6483;99.25221893;0.00033443;;-1;V;p4
8431;8431;危ぶむ;to fear,to doubt,to have misgivings about,to worry about,to be anxious about,to be apprehensive about;あやぶむ;6483;99.25255336;0.00033443;N1;-1;V;p4
8432;8432;危篤;critical condition,being on the verge of death;きとく;6483;99.25288779;0.00033443;;59;V;p4
8433;8433;危険人物;dangerous person,security risk;きけんじんぶつ;6483;99.25322221;0.00033443;;-1;V;p4
8434;8434;危険信号;danger signal,red light;きけんしんごう;6483;99.25355664;0.00033443;;-1;V;p4
8435;8435;危険物;hazardous materials,dangerous goods,explosives,combustibles;きけんぶつ;6483;99.25389107;0.00033443;;-1;V;p4
8436;8436;即ち;that is,namely,i.e.;すなわち;6483;99.2542255;0.00033443;N3;-1;V;p4
8437;8437;即答;immediate reply;そくとう;6483;99.25455993;0.00033443;;-1;V;p4
8438;8438;即興;improvisation;そっきょう;6483;99.25489435;0.00033443;;43;V;p4
8439;8439;却って;on the contrary,rather,all the more,instead;かえって;6483;99.25522878;0.00033443;N2;38;V;p4
8440;8440;卸す;to sell wholesale;おろす;6483;99.25556321;0.00033443;N2;54;V;p4
8441;8441;厄介;trouble,burden,nuisance,bother,worry;やっかい;6483;99.25589764;0.00033443;N3;35;V;p4
8442;8442;厄介事;trouble,difficulty,burden;やっかいごと;6483;99.25623207;0.00033443;;-1;V;p4
8443;8443;厚着;wearing thick clothes,dressing warmly;あつぎ;6483;99.25656649;0.00033443;;-1;V;p4
8444;8444;原;field,plain,prairie,tundra,moor,wilderness;はら;6483;99.25690092;0.00033443;N3;-1;V;p4
8445;8445;原チャ;motor scooter,moped,motorized bicycle;げんチャ;6483;99.25723535;0.00033443;;-1;V;p4
8446;8446;原点;origin (coordinates),starting point;げんてん;6483;99.25756978;0.00033443;N1;-1;V;p4
8447;8447;厳格;strict,severe,stern,rigid,rigorous,tough;げんかく;6483;99.25790421;0.00033443;;-1;V;p4
8448;8448;厳禁;strict prohibition,ban,interdiction;げんきん;6483;99.25823863;0.00033443;;32;V;p4
8449;8449;参上;calling on,visiting;さんじょう;6483;99.25857306;0.00033443;N1;-1;V;p4
8450;8450;参考人;person given as a reference,witness;さんこうにん;6483;99.25890749;0.00033443;;-1;V;p4
8451;8451;友情;friendship,fellowship,camaraderie;ゆうじょう;6483;99.25924192;0.00033443;N3;-1;V;p4
8452;8452;友達付き合い;friendly relations,social relations,social life;ともだちづきあい;6483;99.25957635;0.00033443;;-1;V;p4
8453;8453;反対方向;opposite direction;はんたいほうこう;6483;99.25991077;0.00033443;;-1;V;p4
8454;8454;反復練習;practice by repetition,learning by rote;はんぷくれんしゅう;6483;99.2602452;0.00033443;;-1;V;p4
8455;8455;反省の色;sign of remorse,indication of regret;はんせいのいろ;6483;99.26057963;0.00033443;;-1;V;p4
8456;8456;反面;on the other hand,opposite side,reverse;はんめん;6483;99.26091406;0.00033443;;-1;V;p4
8457;8457;反響;echo,reverberation;はんきょう;6483;99.26124849;0.00033443;N1;25;V;p4
8458;8458;収束;conclusion,resolution,firming up (plans, etc.),coming together,returning to normal;しゅうそく;6483;99.26158291;0.00033443;;-1;V;p4
8459;8459;収穫;harvest,crop,ingathering;しゅうかく;6483;99.26191734;0.00033443;N3;48;V;p4
8460;8460;叔父貴;uncle (younger than one's parent);おじき;6483;99.26225177;0.00033443;;-1;V;p4
8461;8461;取りえ;worth,merit,value,good point,redeeming feature,saving grace;とりえ;6483;99.2625862;0.00033443;;-1;V;p4
8462;8462;取り合う;to take each other's hands,to clasp (hands);とりあう;6483;99.26292063;0.00033443;;-1;V;p4
8463;8463;取り壊し;demolition,pulling down,destruction,dismantling;とりこわし;6483;99.26325505;0.00033443;;-1;V;p4
8464;8464;取り寄せる;to order,to send away for,to have (something) sent to one;とりよせる;6483;99.26358948;0.00033443;N1;-1;V;p4
8465;8465;取り押さえる;to seize,to capture,to arrest;とりおさえる;6483;99.26392391;0.00033443;;-1;V;p4
8466;8466;取り柄;worth,merit,value,good point,redeeming feature,saving grace;とりえ;6483;99.26425834;0.00033443;;-1;V;p4
8467;8467;取り残す;to leave behind;とりのこす;6483;99.26459277;0.00033443;;-1;V;p4
8468;8468;取り沙汰;talk (of the town),rumour,rumor,gossip;とりざた;6483;99.2649272;0.00033443;;-1;V;p4
8469;8469;取り的;low-ranking unsalaried wrestler (ranked below juryo);とりてき;6483;99.26526162;0.00033443;;-1;V;p4
8470;8470;取り直す;to re-grip,to re-wrestle;とりなおす;6483;99.26559605;0.00033443;;-1;V;p4
8471;8471;取り調べ;investigation (e.g. by police or prosecutors),examination,inquiry,enquiry;とりしらべ;6483;99.26593048;0.00033443;;-1;V;p4
8472;8472;取調べ;investigation (e.g. by police or prosecutors),examination,inquiry,enquiry;とりしらべ;6483;99.26626491;0.00033443;;-1;V;p4
8473;8473;受かる;to pass (examination);うかる;6483;99.26659934;0.00033443;N1;-1;V;p4
8474;8474;受け継ぐ;to inherit,to succeed,to take over;うけつぐ;6483;99.26693376;0.00033443;N1;-1;V;p4
8475;8475;受容;reception;じゅよう;6483;99.26726819;0.00033443;;-1;V;p4
8476;8476;口ずさむ;to hum (a tune),to sing to oneself,to croon;くちずさむ;6483;99.26760262;0.00033443;N1;-1;V;p4
8477;8477;口ばっかり;all talk (and no action);くちばかり;6483;99.26793705;0.00033443;;-1;V;p4
8478;8478;口下手;defective speech,slowness of speech,poor talker,tongue-tied person;くちべた;6483;99.26827148;0.00033443;;-1;V;p4
8479;8479;口出し;interference,meddling,butting in;くちだし;6483;99.2686059;0.00033443;;-1;V;p4
8480;8480;口答え;retort,back talk,backchat;くちごたえ;6483;99.26894033;0.00033443;;-1;V;p4
8481;8481;口論;quarrel,argument,row,(verbal) dispute;こうろん;6483;99.26927476;0.00033443;;-1;V;p4
8482;8482;古事記;Kojiki,Records of Ancient Matters,Japan's oldest historical record;こじき;6483;99.26960919;0.00033443;;-1;V;p4
8483;8483;古今;ancient and modern times,all ages,past and present;ここん;6483;99.26994362;0.00033443;;-1;V;p4
8484;8484;古代文明;ancient civilization,ancient civilisation;こだいぶんめい;6483;99.27027804;0.00033443;;-1;V;p4
8485;8485;古風;old-fashioned,archaic,antique,antiquated;こふう;6483;99.27061247;0.00033443;;-1;V;p4
8486;8486;叩き付ける;to throw violently against,to slam against,to strike,to slap something onto,to dash (e.g. to the floor);たたきつける;6483;99.2709469;0.00033443;;-1;V;p4
8487;8487;叩き込む;to drive into (e.g. a nail into a board),to hit into (e.g. a home run into the stands);たたきこむ;6483;99.27128133;0.00033443;;-1;V;p4
8488;8488;叫び声;shout,yell,scream;さけびごえ;6483;99.27161576;0.00033443;;46;V;p4
8489;8489;召し上がる;to eat,to drink;めしあがる;6483;99.27195018;0.00033443;N4;53;V;p4
8490;8490;可哀相;poor,pitiable,pathetic,pitiful;かわいそう;6483;99.27228461;0.00033443;N3;47;V;p4
8491;8491;台所;kitchen;だいどころ;6483;99.27261904;0.00033443;N5;10;V;p4
8492;8492;史上;in history,ever,historical;しじょう;6483;99.27295347;0.00033443;;-1;V;p4
8493;8493;号;number,edition,make,model,issue,part of that group;ごう;6483;99.27328790000001;0.00033443;N1;4;V;p4
8494;8494;各;each,every,all;かく;6483;99.27362232;0.00033443;;22;V;p4
8495;8495;各々;each,respectively;それぞれ;6483;99.27395675;0.00033443;N3;22;V;p4
8496;8496;各所;each place,various places;かくしょ;6483;99.27429118;0.00033443;;-1;V;p4
8497;8497;合いの子;person of mixed parentage,crossbreed,Eurasian,mulatto,hybrid;あいのこ;6483;99.27462561;0.00033443;;-1;V;p4
8498;8498;合わさる;to join,to be put together,to combine,to unite,to fit,to close (e.g. of a wound);あわさる;6483;99.27496004;0.00033443;;-1;V;p4
8499;8499;合わせ;joint together,opposite,facing;あわせ;6483;99.27529446;0.00033443;N1;-1;V;p4
8500;8500;合わせて;in all,in total,collectively;あわせて;6483;99.27562889;0.00033443;;-1;V;p4
8501;8501;合法;legal,lawful,legitimate;ごうほう;6483;99.27596332;0.00033443;;-1;V;p4
8502;8502;合法的;legal,lawful,legitimate,law-abiding,in order;ごうほうてき;6483;99.27629775;0.00033443;;-1;V;p4
8503;8503;同い年;the same age;おないどし;6483;99.27663218;0.00033443;N1;-1;V;p4
8504;8504;同伴;accompanying,being accompanied by,going with;どうはん;6483;99.2769666;0.00033443;;38;V;p4
8505;8505;同僚;coworker,co-worker,colleague,associate;どうりょう;6483;99.27730103;0.00033443;N3;29;V;p4
8506;8506;同化;assimilation,absorption;どうか;6483;99.27763546;0.00033443;;-1;V;p4
8507;8507;同居;coexistence,living together;どうきょ;6483;99.27796989;0.00033443;N1;-1;V;p4
8508;8508;同年代;the same generation,coeval;どうねんだい;6483;99.27830432;0.00033443;;-1;V;p4
8509;8509;同感;same feeling,same sentiment,same opinion,sympathy,agreement,concurrence;どうかん;6483;99.27863874;0.00033443;N1;13;V;p4
8510;8510;同然;similar to,same,right,proper,just,natural;どうぜん;6483;99.27897317;0.00033443;;-1;V;p4
